"ENROLLMENT ID - BUYER","ENROLLMENT STATE - BUYER","PROVIDER TYPE CODE - BUYER","PROVIDER TYPE TEXT - BUYER","NPI - BUYER","MULTIPLE NPI FLAG - BUYER","CCN - BUYER","ASSOCIATE ID - BUYER","ORGANIZATION NAME - BUYER","DOING BUSINESS AS NAME - BUYER","CHOW TYPE CODE","CHOW TYPE TEXT","EFFECTIVE DATE","ENROLLMENT ID - SELLER","ENROLLMENT STATE - SELLER","PROVIDER TYPE CODE - SELLER","PROVIDER TYPE TEXT - SELLER","NPI - SELLER","MULTIPLE NPI FLAG - SELLER","CCN - SELLER","ASSOCIATE ID - SELLER","ORGANIZATION NAME - SELLER","DOING BUSINESS AS NAME - SELLER"
O20220928000368,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1790423457,N,448970,9931167707,LIFECIRCLE WOMENS HEALTH CARE PC,LIFECIRCLE WOMEN'S HEALTHCARE,CH,CHANGE OF OWNERSHIP,07/01/2022,O20160407001837,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1134324510,N,448970,6406024371,WOMEN'S CENTER OF EAST TENNESSEE PC,WOMEN'S CENTER OF EAST TENNESSEE
O20221004003580,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1881327153,N,178644,6103925268,SUMNER COUNTY HOSPITAL DISTRICT NO 1,CALDWELL FAMILY CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2022,O20030820000006,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1942201397,N,178973,0345151981,INTEGRIS BASS BAPTIST HEALTH CENTER,INTEGRIS CALDWELL FAMILY CLINIC
O20221006000755,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1568500510,N,148527,5092614867,SARAH BUSH LINCOLN HEALTH CENTER,SARAH BUSH LINCOLN FAYETTE COUNTY HOSPITAL RHC - VANDALIA,CH,CHANGE OF OWNERSHIP,07/01/2022,O20130716000049,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1568500510,N,148527,0446201156,FAYETTE COUNTY HOSPITAL DISTRICT,FCH RURAL HEALTH VANDALIA
O20221108003271,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1730805136,N,268793,9830095280,NEVADA CITY HOSPITAL,NEVADA MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,11/01/2022,O20070416000404,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1104821867,N,263901,7911976113,NEVADA MEDICAL CLINIC L.L.C.,
O20221109000210,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1932834009,N,178512,2264343383,EDWARDS COUNTY HOSPITAL AND HEALTHCARE CENTER,ST. JOHN MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,09/01/2022,O20031008000026,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1639278286,N,178512,1355253238,PRATT REGIONAL MEDICAL CENTER CORPORATION,ST JOHN CLINIC
O20221214003212,LA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1598473415,N,198909,9133598055,VITAL HEALTHCARE SOLUTIONS LLC,MAGNOLIA THERAPEUTICS,CH,CHANGE OF OWNERSHIP,09/06/2022,O20211116001419,LA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1982369096,N,198909,1355764234,ANNA FONTENOT MEDICAL CENTER LLC,MAGNOLIA THERAPEUTICS
O20221215000953,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1770219412,N,423448,1557268950,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,MUSC HEALTH PRIMARY CARE - THURGOOD MARSHALL BLVD,CH,CHANGE OF OWNERSHIP,12/01/2022,O20110919000598,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1033413323,N,423448,7911994553,WILLIAMSBURG REGIONAL HOSPITAL,WILLIAMSBURG REGIONAL HEALTH CENTER
O20221221000297,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1952018608,N,173452,9032587472,STORMONT VAIL HEALTH FLINT HILLS LLC,STORMONT VAIL HEALTH FLINT HILLS RURAL HEALTH CLINIC,CH,CHANGE OF OWNERSHIP,01/01/2023,O20040527001194,KS,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1699877555,N,173452,2860380326,GEARY COUNTY HOSPITAL,GCH RURAL HEALTH CLINIC
O20221230002413,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1679293369,N,188559,4183607252,JENNIE STUART MEDICAL CENTER INC,JENNIE STUART FAMILY HEALTH,CH,CHANGE OF OWNERSHIP,12/05/2022,O20170427002628,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1447708805,N,188960,7012187925,FAIRVIEW PHYSICIANS NETWORK LLC,JENNIE STUART MEDICAL GROUP
O20221230002478,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1912627605,N,188557,4183607252,JENNIE STUART MEDICAL CENTER INC,JENNIE STUART OBSTETRICS & GYNECOLOGY,CH,CHANGE OF OWNERSHIP,12/05/2022,O20170427002613,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1134672447,N,188962,7012187925,FAIRVIEW PHYSICIANS NETWORK LLC,JENNIE STUART MEDICAL GROUP
O20221230002500,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1407576580,N,188556,4183607252,JENNIE STUART MEDICAL CENTER INC,JENNIE STUART FAMILY HEALTH,CH,CHANGE OF OWNERSHIP,12/05/2022,O20170427002602,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1437602745,N,188959,7012187925,FAIRVIEW PHYSICIANS NETWORK LLC,JENNIE STUART MEDICAL GROUP
O20221230002510,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1891415972,N,188558,4183607252,JENNIE STUART MEDICAL CENTER INC,JENNIE STUART FAMILY HEALTH,CH,CHANGE OF OWNERSHIP,12/05/2022,O20170427002575,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1568910933,N,188961,7012187925,FAIRVIEW PHYSICIANS NETWORK LLC,JENNIE STUART MEDICAL GROUP
O20230112000151,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1023728516,N,243478,1850761685,CENTRACARE HEALTH - BENSON LLC,CENTRACARE-BENSON,CH,CHANGE OF OWNERSHIP,01/01/2023,O20160917000109,MN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1174077739,N,243478,8729069281,SWIFT COUNTY-BENSON HOSPITAL,SWIFT COUNTY - BENSON HEALTH SERVICES
O20230113001341,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1376271205,N,268794,1951219237,PARKLAND HEALTH CENTER,PARKLAND HEALTH CENTER MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,01/01/2023,O20021206000007,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1427114990,N,263947,3072421254,PHYSICIAN GROUPS LC,BJC MEDICAL GROUP
O20230201000608,LA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1841908761,N,193926,1254701121,COLLECTIVE RURAL HEALTHCARE SYSTEM LLC,ELIZABETH FAMILY CLINIC,CH,CHANGE OF OWNERSHIP,03/01/2023,O20171103001317,LA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1497095681,N,193926,5597767244,"LOUISIANA HEALTH CARE PRACTITIONERS,LLC",ELIZABETH FAMILY CLINIC
O20230202003269,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1467027664,N,183968,3375610116,DEACONESS CLINIC INC,DEACONESS CLINIC MORGANFIELD,CH,CHANGE OF OWNERSHIP,01/01/2023,O20211013000382,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1467027664,N,183968,5799189866,"DEACONESS UNION COUNTY HOSPITAL, INC",DEACONESS UNION COUNTY MORGANFIELD
O20230207003427,VA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1063729218,N,493464,3678482221,PRINCETON COMMUNITY HOSPITAL ASSN. INC.,,CH,CHANGE OF OWNERSHIP,04/03/2022,O20110629000336,VA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1063729218,N,498915,4486846730,BLUEFIELD CLINIC COMPANY LLC,BLUEFIELD FAMILY MEDICINE
O20230224002452,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1528785284,N,148523,0143692178,DEACONESS ILLINOIS CROSSROADS INC,CROSSROADS FAMILY MEDICINE OF WAYNE CITY,CH,CHANGE OF OWNERSHIP,01/14/2023,O20121221000034,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1932450772,N,148523,5698780195,NATIONAL HEALTHCARE OF MT VERNON INC,CROSSROADS FAMILY MEDICINE OF WAYNE CITY
O20230302000695,CO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1659003200,N,063837,6406229038,"RADIANT HEALTHCARE, LLC",,CH,CHANGE OF OWNERSHIP,01/01/2023,O20030620000013,CO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1508932757,Y,063837,6002726114,ROCKY FORD FAMILY HEALTH CENTER LLC,
O20230306000422,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1184340408,N,143975,3072986025,DEACONESS ILLINOIS UNION COUNTY HOSPITAL INC,UNION COUNTY HOSPITAL CLINIC,CH,CHANGE OF OWNERSHIP,01/14/2023,O20061221000107,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1912975533,N,143975,4688671043,ANNA HOSPITAL CORPORATION,CONVENIENT CARE CLINIC
O20230306001732,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1811199532,N,148528,5092614867,SARAH BUSH LINCOLN HEALTH CENTER,SARAH BUSH LINCOLN FAYETTE COUNTY HOSPITAL RHC ST. ELMO,CH,CHANGE OF OWNERSHIP,07/01/2022,O20130913000790,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1811199532,N,148528,0446201156,FAYETTE COUNTY HOSPITAL DISTRICT,FCH RURAL HEALTH ST ELMO
O20230307001328,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1619693926,N,148514,9537531579,DEACONESS ILLINOIS RED BUD REGIONAL HOSPITAL INC,RED BUD HEALTH CLINIC,CH,CHANGE OF OWNERSHIP,01/14/2023,O20110117000037,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1154625606,N,148514,2466416821,RED BUD ILLINOIS HOSPITAL COMPANY LLC,RED BUD HEALTH CLINIC
O20230308000409,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1316663602,N,148605,0143692178,DEACONESS ILLINOIS CROSSROADS INC,CROSSROADS INTERNAL MEDICINE,CH,CHANGE OF OWNERSHIP,01/14/2023,O20190521001743,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1447814405,N,148605,5698780195,NATIONAL HEALTHCARE OF MT VERNON INC,CROSSROADS INTERNAL MEDICINE
O20230324000458,CA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1174237135,N,058989,9436395324,ERICK MADRIGAL MD MBA INC,CLINICA AGUA VIVA - WOODLAKE,CH,CHANGE OF OWNERSHIP,12/28/2022,O20160107003177,CA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1386077857,N,058989,5890004592,CLINICA EL LAGO INC,
O20230406002787,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1285330688,N,423883,6507260668,MUSC COMMUNITY PHYSICIANS,MUSC HELATH PRIMARY CARE - CAROLINA AVENUE,CH,CHANGE OF OWNERSHIP,03/01/2023,O20110708000266,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1639475429,N,423883,4981693447,EDISTO REGIONAL HEALTH SERVICES INC,RMC PRIMARY CARE CAROLINA AVE
O20230406002840,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1932805330,N,423868,6507260668,MUSC COMMUNITY PHYSICIANS,MUSC WOMENS HEALTH ORANGEBURG,CH,CHANGE OF OWNERSHIP,03/01/2023,O20131230001200,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1972939957,N,423868,8527970771,THE REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES,RMC OBSTETRICS AND GYNECOLOGY
O20230426001825,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1619683836,N,783804,3476440173,PROCTOR HEALTH SYSTEMS,CARLE HEALTH CHILLICOTHE,CH,CHANGE OF OWNERSHIP,04/01/2023,O20181224000042,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1518433663,N,783804,8729992318,IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,UNITYPOINT CLINIC FAMILY MEDICINE - CHILLICOTHE
O20230426002776,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1356057301,N,783806,3476440173,PROCTOR HEALTH SYSTEMS,CARLE HEALTH PRINCEVILLE,CH,CHANGE OF OWNERSHIP,04/01/2023,O20181228000008,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1760958813,N,783806,8729992318,IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,UNITYPOINT CLINIC FAMILY MEDICINE - PRINCEVILLE
O20230517001582,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1063120194,N,183826,6709119068,VMD PRIMARY PROVIDERS CENTRAL KENTUCKY,VILLAGE MEDICAL,CH,CHANGE OF OWNERSHIP,01/09/2023,O20090624000001,KY,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1780682609,N,183826,9335051002,FAMILY & INTERNAL MEDICINE ASSOCIATES PLLC,
O20230609000384,IN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1447942420,N,158558,1355602483,INDIANA UNIVERSITY HEALTH JAY INC,IU HEALTH BLACKFORD PHYSICIANS,CH,CHANGE OF OWNERSHIP,07/01/2023,O20200812002631,IN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1205444049,N,158558,2668381971,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL INC,IU HEALTH BLACKFORD PHYSICIANS
O20230628002748,NE,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1699466052,N,283456,4284624909,FRANCISCAN CARE SERVICES INC,FRANCISCAN HEALTHCARE OAKLAND CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20210719000921,NE,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1528637188,N,283456,0446154033,BAUM HARMON MERCY HOSPITAL,MERCYONE OAKLAND FAMILY MEDICINE
O20230708000065,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1699486340,N,268802,3072422534,BLESSING HOSPITAL,BLESSING HEALTH BOWLING GREEN,CH,CHANGE OF OWNERSHIP,07/24/2023,O20110422000017,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1215916911,N,793815,9931094182,"HANNIBAL CLINIC OPERATIONS, LLC",HANNIBAL CLINIC @ BOWLING GREEN
O20230708000102,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1407542103,N,268801,3072422534,BLESSING HOSPITAL,BLESSING HEALTH PALMYRA,CH,CHANGE OF OWNERSHIP,07/24/2023,O20031211000164,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1548368004,N,268902,5991616138,"BLESSING CORPORATE SERVICES, INC.",PALMYRA CLINIC
O20230712001048,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1386364172,N,503932,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH TONASKET CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130710000896,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1891032611,N,508517,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH TONASKET
O20230712001321,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1134849920,N,503936,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH OROVILLE CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130711000773,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1275870214,N,508513,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH OROVILLE
O20230712001457,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1457071235,N,503934,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH MOSES LAKE CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130711000727,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1629315445,N,508516,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH MOSES LAKE
O20230712001556,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1386364842,N,503938,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH WENATCHEE CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130711000322,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1730426552,N,508514,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH WENATCHEE VALLEY HOSPITAL & CLINICS
O20230712001623,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1942920616,N,503927,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH EPHRATA CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20191126002683,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1093358889,N,503927,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH EPHRATA
O20230712001730,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1306566070,N,503937,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH WATERVILLE CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20140512001670,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1184977704,N,508568,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH WATERVILLE
O20230712001869,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1861112351,N,503920,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH BREWSTER CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20140508000258,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1811259195,N,503920,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH BREWSTER
O20230712001979,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1811617608,N,503933,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH CASHMERE CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130710000808,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1700123528,N,508523,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HELATH CASHMERE
O20230712002053,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1760102545,N,503935,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH OMAK CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130710000853,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1992042709,N,508512,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH OMAK
O20230712002567,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1760102438,N,503931,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH E WENATCHEE CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130711000378,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1649517467,N,508515,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH EAST WENATCHEE
O20230715000481,IA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1194412478,N,168666,9931094257,DALLAS COUNTY HOSPITAL,DCH FAMILY MEDICINE DALLAS CENTER,CH,CHANGE OF OWNERSHIP,07/01/2023,O20150311000843,IA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1467850727,N,163878,3678466166,BROADLAWNS MEDICAL CENTER,DALLAS CENTER MEDICAL ASSOCIATES
O20230724002453,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1992497168,N,148657,2466349907,MORRISON COMMUNITY HOSPITAL DISTRICT,MORRISON COMMUNITY HOSPITAL ERIE CLINIC,CH,CHANGE OF OWNERSHIP,06/30/2023,O20060818000449,IL,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1023124831,N,148918,7214841436,GENESIS HEALTH SYSTEM,GENESIS RURAL HEALTH CENTER
O20230802003206,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1003518929,N,443442,1153780226,ERLANGER HEALTH,ERLANGER BLEDSOE INTERNAL MEDICINE,CH,CHANGE OF OWNERSHIP,07/01/2023,O20100726000225,TN,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1821317629,N,443442,0547179731,CHATTANOOGA HAMILTON COUNTY HOSPITAL AUTHORITY,ERLANGER BLEDSOE-INTERNAL MEDICINE & PEDIATRICS
O20230807003948,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1932829488,N,503854,4880504596,CENTRAL WASHINGTON HEALTH SERVICES ASSOCIATION,CONFLUENCE HEALTH ROYAL CITY CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20130813000324,WA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1548507338,N,503854,9537309869,WENATCHEE VALLEY HOSPITAL,CONFLUENCE HEALTH ROYAL CITY
O20230825001521,MT,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1164102794,N,273985,9931414950,BENEFIS COMMUNITY HOSPITALS INC,BENEFIS MEDICAL CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20060316000182,MT,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1407989593,N,273985,2365409703,CHOUTEAU COUNTY DISTRICT HOSPITAL,BENTON MEDICAL CENTER
O20230926000082,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1477960581,N,048544,7315923620,"OZARK HEALTH, INC",,CH,CHANGE OF OWNERSHIP,08/01/2023,O20141210001690,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1477960581,N,043883,2769559848,OZARK MEDICAL CLINIC LLC,OZARK MEDICAL CLINIC FAIRFIELD BAY
O20230928001585,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1841928140,N,043497,6709259674,IZARD REGIONAL HOSPITAL LLC,IRH MEDICAL GROUP - GRASSE FAMILY MEDICINE,CH,CHANGE OF OWNERSHIP,08/15/2022,O20170717000215,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1245412030,N,043497,9739459215,IZARD COUNTY MEDICAL CENTER LLC,
O20230929001117,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1083498331,N,673406,3173977477,PECOS COUNTY MEMORIAL HOSPITAL DISTRICT,SANDERSON RURAL HEALTH CENTER,CH,CHANGE OF OWNERSHIP,07/01/2023,O20120924000100,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1518216902,N,673406,0446160733,PECOS COUNTY MEMORIAL HOSPITAL,SANDERSON RURAL HEALTH CENTER
O20231003001377,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1831973072,N,458547,3173977477,PECOS COUNTY MEMORIAL HOSPITAL DISTRICT,FAMILY CARE CENTER,CH,CHANGE OF OWNERSHIP,07/01/2023,O20080730000300,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1457307175,N,458547,0446160733,PECOS COUNTY MEMORIAL HOSPITAL,FAMILY CARE CENTER
O20231003001716,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1205610557,N,458894,3173977477,PECOS COUNTY MEMORIAL HOSPITAL DISTRICT,FAMILY CARE CENTER WALK IN CLINIC,CH,CHANGE OF OWNERSHIP,07/01/2023,O20110131000399,TX,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1851695316,N,458894,0446160733,PECOS COUNTY MEMORIAL HOSPITAL,FAMILY CARE CENTER WALK IN CLINIC
O20231004000709,CA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1366136665,N,058935,1759740350,RURAL HEALTH NETWORK INC,,CH,CHANGE OF OWNERSHIP,09/01/2023,O20080808000099,CA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1043395064,N,058935,6406920412,RANDHAWA MEDICAL GROUP INC,NEWMAN MEDICAL CLINIC
O20231005000113,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1366614935,N,048546,7315923620,"OZARK HEALTH, INC",,CH,CHANGE OF OWNERSHIP,08/01/2023,O20100428000815,AR,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1366614935,N,043871,2769559848,OZARK MEDICAL CLINIC LLC,OZARK MEDICAL AND PEDIATRIC CLINIC
O20231006000696,IA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1902593965,N,168668,9638570740,HENRY COUNTY HEALTH CENTER INC,HENRY COUNTY HEALTH CENTER-MEDIAPOLIS CLINIC,CH,CHANGE OF OWNERSHIP,10/01/2023,O20210712003237,IA,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1548835804,N,168951,3870496417,SOUTHEAST IOWA REGIONAL MEDICAL CENTER INC,MEDIAPOLIS CLINIC
O20231019003396,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1508562901,N,423821,6507260668,MUSC COMMUNITY PHYSICIANS,MUSC HEALTH PRIMARY CARE HOLLY HILL,CH,CHANGE OF OWNERSHIP,03/01/2023,O20051207000076,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1013060953,N,423821,4981693447,EDISTO REGIONAL HEALTH SERVICES INC,RMC PRIMARY CARE HOLLY HILL
O20231020002168,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1043916448,N,423856,6507260668,MUSC COMMUNITY PHYSICIANS,,CH,CHANGE OF OWNERSHIP,03/01/2023,O20061229000026,SC,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1487701157,N,423856,4981693447,EDISTO REGIONAL HEALTH SERVICES INC,RMC PRIMARY CARE BRANCHVILLE
O20231102003157,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1720767940,N,268717,1153777826,MERCY HOSPITAL PERRY,MERCY HOSPITAL PERRY - RHC III,CH,CHANGE OF OWNERSHIP,10/01/2023,O20140912001453,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1114327954,N,268717,2961492079,PERRY COUNTY HEALTH SYSTEM,PFCC WEST
O20231102003465,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1336828565,N,268763,1153777826,MERCY HOSPITAL PERRY,MERCY HOSPITAL PERRY - RHC IV,CH,CHANGE OF OWNERSHIP,10/01/2023,O20180622001543,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1720505894,N,268763,2961492079,PERRY COUNTY HEALTH SYSTEM,PERRY COUNTY SPECIALTY SERVICES
O20231106001830,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1639858855,N,268592,1153777826,MERCY HOSPITAL PERRY,MERCY HOSPITAL PERRY - RHC I,CH,CHANGE OF OWNERSHIP,10/01/2023,O20050412001331,MO,00-17,PART A PROVIDER - RURAL HEALTH CLINIC,1467557488,Y,268592,2961492079,PERRY COUNTY HEALTH SYSTEM,PERRYVILLE FAMILY CARE CLINIC
